Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20
18-Dec-10,,,,,,,,,,,,,,,,,,,
3160,1|3|12|13|16,No Data,"$176,144.00",4,,,,,,,,,,,,,,,
20-Dec-10,,,,,,,,,,,,,,,,,,,
3161,6|7|15|16|20,No Data,"$131,624.00",4,,,,,,,,,,,,,,,
21-Dec-10,,,,,,,,,,,,,,,,,,,
3162,2|10|15|18|19,No Data,"$134,172.00",3,,,,,,,,,,,,,,,
22-Dec-10,,,,,,,,,,,,,,,,,,,
3163,3|5|6|13|20,No Data,"$171,144.00",4,,,,,,,,,,,,,,,
23-Dec-10,,,,,,,,,,,,,,,,,,,
3164,7|9|11|14|17,No Data,"$133,896.00",7,,,,,,,,,,,,,,,
24-Dec-10,,,,,,,,,,,,,,,,,,,
3165,3|12|15|16|20,No Data,"$179,538.00",3,,,,,,,,,,,,,,,
27-Dec-10,,,,,,,,,,,,,,,,,,,
3166,3|4|11|13|17,No Data,"$91,947.00",1,,,,,,,,,,,,,,,
28-Dec-10,,,,,,,,,,,,,,,,,,,
3167,3|12|13|14|15,No Data,"$125,045.00",5,,,,,,,,,,,,,,,
29-Dec-10,,,,,,,,,,,,,,,,,,,
3168,2|4|14|17|18,No Data,"$171,588.00",4,,,,,,,,,,,,,,,
30-Dec-10,,,,,,,,,,,,,,,,,,,
3169,3|4|14|17|20,No Data,"$123,480.00",2,,,,,,,,,,,,,,,
31-Dec-10,,,,,,,,,,,,,,,,,,,
3170,3|5|9|14|16,No Data,"$142,311.00",3,,,,,,,,,,,,,,,
01-Feb-11,,,,,,,,,,,,,,,,,,,
3197,3|8|11|16|20,No Data,"$132,970.00",5,,,,,,,,,,,,,,,
02-Feb-11,,,,,,,,,,,,,,,,,,,
3198,2|10|11|14|15,No Data,"$153,114.00",6,,,,,,,,,,,,,,,
03-Feb-11,,,,,,,,,,,,,,,,,,,
3199,3|8|16|18|19,No Data,"$126,333.00",3,,,,,,,,,,,,,,,
04-Feb-11,,,,,,,,,,,,,,,,,,,
3200,5|11|16|17|18,No Data,"$139,419.00",9,,,,,,,,,,,,,,,
05-Feb-11,,,,,,,,,,,,,,,,,,,
3201,1|10|12|15|17,No Data,"$156,180.00",6,,,,,,,,,,,,,,,
07-Feb-11,,,,,,,,,,,,,,,,,,,
3202,1|3|11|12|18,No Data,"$125,808.00",2,,,,,,,,,,,,,,,
08-Feb-11,,,,,,,,,,,,,,,,,,,
3203,2|7|10|14|19,No Data,"$129,060.00",9,,,,,,,,,,,,,,,
09-Feb-11,,,,,,,,,,,,,,,,,,,
3204,5|8|11|13|16,No Data,"$142,400.00",8,,,,,,,,,,,,,,,
10-Feb-11,,,,,,,,,,,,,,,,,,,
3205,2|6|8|16|20,No Data,"$115,386.00",6,,,,,,,,,,,,,,,
11-Feb-11,,,,,,,,,,,,,,,,,,,
3206,5|10|15|17|20,No Data,"$128,394.00",14,,,,,,,,,,,,,,,
12-Feb-11,,,,,,,,,,,,,,,,,,,
3207,8|10|12|15|19,No Data,"$152,060.00",5,,,,,,,,,,,,,,,
14-Feb-11,,,,,,,,,,,,,,,,,,,
3208,2|9|16|18|19,No Data,"$115,064.84",0,,,,,,,,,,,,,,,
(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,
15-Feb-11,,,,,,,,,,,,,,,,,,,
3209,1|5|9|10|13,No Data,"$120,205.00",5,,,,,,,,,,,,,,,
16-Feb-11,,,,,,,,,,,,,,,,,,,
3210,4|6|8|10|18,No Data,"$142,308.00",9,,,,,,,,,,,,,,,
17-Feb-11,,,,,,,,,,,,,,,,,,,
3211,2|6|9|11|17,No Data,"$122,658.00",3,,,,,,,,,,,,,,,
18-Feb-11,,,,,,,,,,,,,,,,,,,
3212,10|12|13|16|19,No Data,"$130,539.00",3,,,,,,,,,,,,,,,
19-Feb-11,,,,,,,,,,,,,,,,,,,
3213,1|12|14|16|20,No Data,"$147,285.00",5,,,,,,,,,,,,,,,
21-Feb-11,,,,,,,,,,,,,,,,,,,
3214,9|11|15|16|20,No Data,"$115,726.00",2,,,,,,,,,,,,,,,
22-Feb-11,,,,,,,,,,,,,,,,,,,
3215,3|6|10|13|19,No Data,"$110,901.00",2,,,,,,,,,,,,,,,
23-Feb-11,,,,,,,,,,,,,,,,,,,
3216,2|4|8|12|20,No Data,"$138,012.00",7,,,,,,,,,,,,,,,
24--Feb-11,,,,,,,,,,,,,,,,,,,
3217,1|4|7|11|18,No Data,"$113,775.00",5,,,,,,,,,,,,,,,
25-Feb-11,,,,,,,,,,,,,,,,,,,
3218,3|4|7|9|17,No Data,"$129,800.00",3,,,,,,,,,,,,,,,
26-Feb-11,,,,,,,,,,,,,,,,,,,
3219,2|5|7|12|13,No Data,"$149,624.00",2,,,,,,,,,,,,,,,
28-Feb-11,,,,,,,,,,,,,,,,,,,
3220,3|4|7|10|15,No Data,"$120,120.00",5,,,,,,,,,,,,,,,
01-Mar-11,,,,,,,,,,,,,,,,,,,
3221,1|2|3|14|16,No Data,"$135,928.00",4,,,,,,,,,,,,,,,
02-Mar-11,,,,,,,,,,,,,,,,,,,
3222,3|5|7|11|12,No Data,"$140,910.00",6,,,,,,,,,,,,,,,
03-Mar-11,,,,,,,,,,,,,,,,,,,
3223,4|6|10|16|19,No Data,"$121,128.00",8,,,,,,,,,,,,,,,
04-Mar-11,,,,,,,,,,,,,,,,,,,
3224,3|8|11|17|19,No Data,"$130,988.00",11,,,,,,,,,,,,,,,
05-Mar-11,,,,,,,,,,,,,,,,,,,
3225,3|9|15|16|19,No Data,"$150,104.00",4,,,,,,,,,,,,,,,
07-Mar-11,,,,,,,,,,,,,,,,,,,
3226,1|2|6|15|19,No Data,"$78,386.00",2,,,,,,,,,,,,,,,
08-Mar-11,,,,,,,,,,,,,,,,,,,
3227,7|10|14|15|17,No Data,"$75,045.00",3,,,,,,,,,,,,,,,
09-Mar-11,,,,,,,,,,,,,,,,,,,
3228,3|5|6|7|15,No Data,"$122,709.00",1,,,,,,,,,,,,,,,
10-Mar-11,,,,,,,,,,,,,,,,,,,
3229,2|9|10|11|14,No Data,"$117,852.00",4,,,,,,,,,,,,,,,
11-Mar-11,,,,,,,,,,,,,,,,,,,
3230,2|3|7|8|9,No Data,"$123,937.00",11,,,,,,,,,,,,,,,
12-Mar-11,,,,,,,,,,,,,,,,,,,
3231,1|10|15|16|17,No Data,"$144,483.00",3,,,,,,,,,,,,,,,
14-Mar-11,,,,,,,,,,,,,,,,,,,
3232,2|5|7|9|20,No Data,"$115,530.00",6,,,,,,,,,,,,,,,
(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,
15-Mar-11,,,,,,,,,,,,,,,,,,,
3233,8|12|13|16|18,No Data,"$119,223.00",9,,,,,,,,,,,,,,,
16-Mar-11,,,,,,,,,,,,,,,,,,,
3234,1|2|12|14|17,No Data,"$151,860.00",4,,,,,,,,,,,,,,,
17-Mar-11,,,,,,,,,,,,,,,,,,,
3235,1|6|10|13|20,No Data,"$120,900.00",6,,,,,,,,,,,,,,,
18-Mar-11,,,,,,,,,,,,,,,,,,,
3236,4|5|13|19|20,No Data,"$130,624.00",2,,,,,,,,,,,,,,,
19-Mar-11,,,,,,,,,,,,,,,,,,,
3237,2|9|14|15|18,No Data,"$148,736.00",8,,,,,,,,,,,,,,,
21-Mar-11,,,,,,,,,,,,,,,,,,,
3238,1|2|8|14|15,No Data,"$115,803.00",3,,,,,,,,,,,,,,,
22-Mar-11,,,,,,,,,,,,,,,,,,,
3239,5|6|7|10|16,No Data,"$120,363.00",1,,,,,,,,,,,,,,,
23-Mar-11,,,,,,,,,,,,,,,,,,,
3240,6|7|9|14|18,No Data,"$140,256.00",4,,,,,,,,,,,,,,,
24-Mar-11,,,,,,,,,,,,,,,,,,,
3241,8|9|12|15|19,No Data,"$115,700.00",4,,,,,,,,,,,,,,,
25-Mar-11,,,,,,,,,,,,,,,,,,,
3242,1|3|7|15|19,No Data,"$131,304.00",4,,,,,,,,,,,,,,,
26-Mar-11,,,,,,,,,,,,,,,,,,,
3243,5|12|15|16|18,No Data,"$160,744.00",8,,,,,,,,,,,,,,,
28-Mar-11,,,,,,,,,,,,,,,,,,,
3244,2|4|6|14|19,No Data,"$113,858.00",2,,,,,,,,,,,,,,,
29-Mar-11,,,,,,,,,,,,,,,,,,,
3245,4|8|12|13|16,No Data,"$132,803.00",11,,,,,,,,,,,,,,,
31-Mar-11,,,,,,,,,,,,,,,,,,,
3246,2|4|7|9|12,No Data,"$143,403.00",13,,,,,,,,,,,,,,,
01-Apr-11,,,,,,,,,,,,,,,,,,,
3247,4|8|10|15|16,No Data,"$140,472.00",12,,,,,,,,,,,,,,,
02-Apr-11,,,,,,,,,,,,,,,,,,,
3248,1|6|7|15|20,No Data,"$165,586.00",1,,,,,,,,,,,,,,,
04-Apr-11,,,,,,,,,,,,,,,,,,,
3249,2|3|4|10|18,No Data,"$126,684.00",4,,,,,,,,,,,,,,,
05-Apr-11,,,,,,,,,,,,,,,,,,,
3250,3|8|10|17|20,No Data,"$129,350.00",2,,,,,,,,,,,,,,,
06-Apr-11,,,,,,,,,,,,,,,,,,,
3251,9|10|13|14|16,No Data,"$154,866.00",3,,,,,,,,,,,,,,,
07-Apr-11,,,,,,,,,,,,,,,,,,,
3252,2|6|8|15|17,No Data,"$126,455.00",0,,,,,,,,,,,,,,,
08-Apr-11,,,,,,,,,,,,,,,,,,,
3253,6|7|15|17|19,No Data,"$138,032.00",4,,,,,,,,,,,,,,,
09-Apr-11,,,,,,,,,,,,,,,,,,,
3254,7|10|11|15|20,No Data,"$165,830.00",7,,,,,,,,,,,,,,,
11-Apr-11,,,,,,,,,,,,,,,,,,,
3255,1|3|5|17|18,No Data,"$120,044.00",4,,,,,,,,,,,,,,,
12-Apr-11,,,,,,,,,,,,,,,,,,,
3256,8|13|15|16|20,No Data,"$114,388.00",5,,,,,,,,,,,,,,,
13-Apr-11,,,,,,,,,,,,,,,,,,,
3257,1|4|7|10|18,No Data,"$148,060.00",5,,,,,,,,,,,,,,,
14-Apr-11,,,,,,,,,,,,,,,,,,,
3258,1|3|6|18|20,No Data,"$124,648.00",4,,,,,,,,,,,,,,,
(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,
15-Apr-11,,,,,,,,,,,,,,,,,,,
3259,2|11|14|19|20,No Data,"$137,375.00",7,,,,,,,,,,,,,,,
16-Apr-11,,,,,,,,,,,,,,,,,,,
3260,3|6|8|10|13,No Data,"$165,456.00",9,,,,,,,,,,,,,,,
18-Apr-11,,,,,,,,,,,,,,,,,,,
3261,3|9|12|18|19,No Data,"$118,772.00",4,,,,,,,,,,,,,,,
19-Apr-11,,,,,,,,,,,,,,,,,,,
3262,4|13|16|17|18,No Data,"$121,989.90",0,,,,,,,,,,,,,,,
20-Apr-11,,,,,,,,,,,,,,,,,,,
3263,3|4|9|17|19,No Data,"$161,030.00",5,,,,,,,,,,,,,,,
21-Apr-11,,,,,,,,,,,,,,,,,,,
3264,3|4|6|11|16,No Data,"$122,844.00",3,,,,,,,,,,,,,,,
23-Apr-11,,,,,,,,,,,,,,,,,,,
3265,1|9|10|16|19,No Data,"$147,872.00",8,,,,,,,,,,,,,,,
25-Apr-11,,,,,,,,,,,,,,,,,,,
3266,2|4|7|13|16,No Data,"$77,280.00",3,,,,,,,,,,,,,,,
26-Apr-11,,,,,,,,,,,,,,,,,,,
3267,3|7|8|12|13,No Data,"$109,228.00",7,,,,,,,,,,,,,,,
27-Apr-11,,,,,,,,,,,,,,,,,,,
3268,2|7|14|17|18,No Data,"$133,719.00",3,,,,,,,,,,,,,,,
28-Apr-11,,,,,,,,,,,,,,,,,,,
3269,1|10|15|18|19,No Data,"$122,244.00",4,,,,,,,,,,,,,,,
29-Apr-11,,,,,,,,,,,,,,,,,,,
3270,2|8|13|15|16,No Data,"$137,289.00",3,,,,,,,,,,,,,,,
30-Apr-11,,,,,,,,,,,,,,,,,,,
3271,3|4|5|17|20,No Data,"$150,360.00",4,,,,,,,,,,,,,,,
02-May-11,,,,,,,,,,,,,,,,,,,
3272,8|12|13|14|18,No Data,"$126,324.00",6,,,,,,,,,,,,,,,
03-May-11,,,,,,,,,,,,,,,,,,,
3273,9|11|13|16|19,No Data,"$128,214.00",3,,,,,,,,,,,,,,,
04-May-11,,,,,,,,,,,,,,,,,,,
3274,3|4|10|16|19,No Data,"$150,024.00",7,,,,,,,,,,,,,,,
05-May-11,,,,,,,,,,,,,,,,,,,
3275,2|6|14|19|20,No Data,"$124,382.00",2,,,,,,,,,,,,,,,
06-May-11,,,,,,,,,,,,,,,,,,,
3276,1|3|4|10|17,No Data,"$126,825.00",5,,,,,,,,,,,,,,,
07-May-11,,,,,,,,,,,,,,,,,,,
3277,3|9|15|17|19,No Data,"$148,790.00",5,,,,,,,,,,,,,,,
09-May-11,,,,,,,,,,,,,,,,,,,
3278,8|10|13|15|16,No Data,"$119,096.00",4,,,,,,,,,,,,,,,
10-May-11,,,,,,,,,,,,,,,,,,,
3279,1|4|9|14|19,No Data,"$118,818.00",3,,,,,,,,,,,,,,,
11-May-11,,,,,,,,,,,,,,,,,,,
3280,5|8|10|13|20,No Data,"$131,238.00",6,,,,,,,,,,,,,,,
12-May-11,,,,,,,,,,,,,,,,,,,
3281,1|4|6|13|15,No Data,"$113,450.00",5,,,,,,,,,,,,,,,
13-May-11,,,,,,,,,,,,,,,,,,,
3282,1|5|6|13|20,No Data,"$125,964.00",6,,,,,,,,,,,,,,,
14-May-11,,,,,,,,,,,,,,,,,,,
3283,5|10|12|16|20,No Data,"$146,700.00",5,,,,,,,,,,,,,,,
(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,
16-May-11,,,,,,,,,,,,,,,,,,,
3284,1|5|14|15|19,No Data,"$120,498.00",6,,,,,,,,,,,,,,,
17-May-11,,,,,,,,,,,,,,,,,,,
3285,1|7|9|10|19,No Data,"$119,696.00",4,,,,,,,,,,,,,,,
18-May-11,,,,,,,,,,,,,,,,,,,
3286,1|3|6|11|15,No Data,"$135,058.00",7,,,,,,,,,,,,,,,
19-May-11,,,,,,,,,,,,,,,,,,,
3287,1|5|7|9|18,No Data,"$113,898.00",3,,,,,,,,,,,,,,,
20-May-11,,,,,,,,,,,,,,,,,,,
3288,5|7|11|17|20,No Data,"$120,560.00",8,,,,,,,,,,,,,,,
21-May-11,,,,,,,,,,,,,,,,,,,
3289,5|10|12|18|20,No Data,"$142,425.00",3,,,,,,,,,,,,,,,
23-May-11,,,,,,,,,,,,,,,,,,,
3290,2|8|14|18|19,No Data,"$118,505.04",0,,,,,,,,,,,,,,,
24-May-11,,,,,,,,,,,,,,,,,,,
3291,5|6|12|14|15,No Data,"$123,123.00",7,,,,,,,,,,,,,,,
25-May-11,,,,,,,,,,,,,,,,,,,
3292,1|8|9|12|13,No Data,"$134,792.00",4,,,,,,,,,,,,,,,
26-May-11,,,,,,,,,,,,,,,,,,,
3293,2|5|10|16|20,No Data,"$116,300.00",4,,,,,,,,,,,,,,,
27-May-11,,,,,,,,,,,,,,,,,,,
3294,5|10|12|15|17,No Data,"$130,551.00",3,,,,,,,,,,,,,,,
28-May-11,,,,,,,,,,,,,,,,,,,
3295,5|10|12|13|17,No Data,"$147,550.00",5,,,,,,,,,,,,,,,
30-May-11,,,,,,,,,,,,,,,,,,,
3296,2|3|7|13|17,No Data,"$90,295.00",5,,,,,,,,,,,,,,,
31-May-11,,,,,,,,,,,,,,,,,,,
3297,3|8|12|13|17,No Data,"$121,044.00",3,,,,,,,,,,,,,,,
01-Jun-11,,,,,,,,,,,,,,,,,,,
3298,1|4|9|13|16,No Data,"$147,810.00",6,,,,,,,,,,,,,,,
02-Jun-11,,,,,,,,,,,,,,,,,,,
3299,3|10|11|13|19,No Data,"$124,056.00",6,,,,,,,,,,,,,,,
03-Jun-11,,,,,,,,,,,,,,,,,,,
3300,2|5|9|14|18,No Data,"$157,908.72",10,,,,,,,,,,,,,,,
04-Jun-11,,,,,,,,,,,,,,,,,,,
3301,5|6|11|18|20,No Data,"$147,582.00",3,,,,,,,,,,,,,,,
06-Jun-11,,,,,,,,,,,,,,,,,,,
3302,1|5|8|9|14,No Data,"$120,935.00",5,,,,,,,,,,,,,,,
07-Jun-11,,,,,,,,,,,,,,,,,,,
3303,8|10|15|19|20,No Data,"$118,192.00",4,,,,,,,,,,,,,,,
08-Jun-11,,,,,,,,,,,,,,,,,,,
3304,1|4|10|15|16,No Data,"$132,982.00",2,,,,,,,,,,,,,,,
09-Jun-11,,,,,,,,,,,,,,,,,,,
3305,1|4|10|16|18,No Data,"$115,960.00",5,,,,,,,,,,,,,,,
10-Jun-11,,,,,,,,,,,,,,,,,,,
3306,2|4|5|7|11,No Data,"$120,491.00",7,,,,,,,,,,,,,,,
11-Jun-11,,,,,,,,,,,,,,,,,,,
3307,5|12|16|17|20,No Data,"$143,550.00",6,,,,,,,,,,,,,,,
13-Jun-11,,,,,,,,,,,,,,,,,,,
3308,4|11|13|18|20,No Data,"$114,868.00",1,,,,,,,,,,,,,,,
14-Jun-11,,,,,,,,,,,,,,,,,,,
3309,3|7|8|12|20,No Data,"$110,787.00",3,,,,,,,,,,,,,,,
(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,
15-Jun-11,,,,,,,,,,,,,,,,,,,
3310,1|5|6|8|12,No Data,"$132,030.00",5,,,,,,,,,,,,,,,
16-Jun-11,,,,,,,,,,,,,,,,,,,
3311,2|9|16|17|20,No Data,"$120,036.00",3,,,,,,,,,,,,,,,
17-Jun-11,,,,,,,,,,,,,,,,,,,
3312,8|13|15|16|17,No Data,"$129,024.00",6,,,,,,,,,,,,,,,
18-Jun-11,,,,,,,,,,,,,,,,,,,
3313,2|6|8|11|14,No Data,"$147,708.00",6,,,,,,,,,,,,,,,
20-Jun-11,,,,,,,,,,,,,,,,,,,
3314,1|8|9|12|20,No Data,"$85,848.00",4,,,,,,,,,,,,,,,
21-Jun-11,,,,,,,,,,,,,,,,,,,
3315,1|4|6|9|13,No Data,"$110,420.00",2,,,,,,,,,,,,,,,
22-Jun-11,,,,,,,,,,,,,,,,,,,
3316,2|6|13|18|20,No Data,"$136,615.00",5,,,,,,,,,,,,,,,
24-Jun-11,,,,,,,,,,,,,,,,,,,
3317,1|3|8|14|19,No Data,"$125,410.00",5,,,,,,,,,,,,,,,
25-Jun-11,,,,,,,,,,,,,,,,,,,
3318,1|2|3|9|18,No Data,"$149,436.00",3,,,,,,,,,,,,,,,
27-Jun-11,,,,,,,,,,,,,,,,,,,
3319,3|4|7|8|14,No Data,"$109,248.00",4,,,,,,,,,,,,,,,
28-Jun-11,,,,,,,,,,,,,,,,,,,
3320,3|8|9|16|18,No Data,"$115,554.00",6,,,,,,,,,,,,,,,
29-Jun-11,,,,,,,,,,,,,,,,,,,
3321,1|3|4|5|9,No Data,"$139,356.00",9,,,,,,,,,,,,,,,
30-Jun-11,,,,,,,,,,,,,,,,,,,
3322,3|4|5|14|16,No Data,"$121,844.00",4,,,,,,,,,,,,,,,
01-Jul-11,,,,,,,,,,,,,,,,,,,
3323,4|15|16|17|20,No Data,"$137,624.00",8,,,,,,,,,,,,,,,
02-Jul-11,,,,,,,,,,,,,,,,,,,
3324,1|9|12|13|18,No Data,"$155,840.00",5,,,,,,,,,,,,,,,
04-Jul-11,,,,,,,,,,,,,,,,,,,
3325,10|12|13|16|18,No Data,"$121,425.00",5,,,,,,,,,,,,,,,
05-Jul-11,,,,,,,,,,,,,,,,,,,
3326,7|9|10|12|14,No Data,"$116,452.99",0,,,,,,,,,,,,,,,
06-Jul-11,,,,,,,,,,,,,,,,,,,
3327,1|4|5|10|18,No Data,"$143,958.00",6,,,,,,,,,,,,,,,
07-Jul-11,,,,,,,,,,,,,,,,,,,
3328,8|10|15|17|20,No Data,"$119,880.00",6,,,,,,,,,,,,,,,
08-Jul-11,,,,,,,,,,,,,,,,,,,
3329,2|9|12|14|16,No Data,"$128,240.00",4,,,,,,,,,,,,,,,
09-Jul-11,,,,,,,,,,,,,,,,,,,
3330,3|7|9|17|20,No Data,"$144,740.00",5,,,,,,,,,,,,,,,
11-Jul-11,,,,,,,,,,,,,,,,,,,
3331,8|9|10|11|14,No Data,"$113,598.00",6,,,,,,,,,,,,,,,
12-Jul-11,,,,,,,,,,,,,,,,,,,
3332,6|12|14|16|18,No Data,"$119,208.00",6,,,,,,,,,,,,,,,
13-Jul-11,,,,,,,,,,,,,,,,,,,
3333,2|4|5|13|17,No Data,"$140,320.00",5,,,,,,,,,,,,,,,
14-Jul-11,,,,,,,,,,,,,,,,,,,
3334,5|6|8|12|13,No Data,"$120,216.00",6,,,,,,,,,,,,,,,
(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,
15-Jul-11,,,,,,,,,,,,,,,,,,,
3335,1|2|12|19|20,No Data,"$134,832.00",8,,,,,,,,,,,,,,,
16-Jul-11,,,,,,,,,,,,,,,,,,,
3336,2|3|9|10|14,No Data,"$152,508.00",6,,,,,,,,,,,,,,,
18-Jul-11,,,,,,,,,,,,,,,,,,,
3337,1|13|14|15|20,No Data,"$127,332.00",3,,,,,,,,,,,,,,,
19-Jul-11,,,,,,,,,,,,,,,,,,,
3338,1|5|8|10|12,No Data,"$116,128.00",4,,,,,,,,,,,,,,,
20-Jul-11,,,,,,,,,,,,,,,,,,,
3339,2|3|16|18|19,No Data,"$143,164.00",7,,,,,,,,,,,,,,,
21-Jul-11,,,,,,,,,,,,,,,,,,,
3340,2|4|7|8|16,No Data,"$119,634.00",2,,,,,,,,,,,,,,,
22-Jul-11,,,,,,,,,,,,,,,,,,,
3341,5|6|13|16|20,No Data,"$129,420.00",4,,,,,,,,,,,,,,,
23-Jul-11,,,,,,,,,,,,,,,,,,,
3342,12|13|16|17|18,No Data,"$149,463.00",9,,,,,,,,,,,,,,,
25-Jul-11,,,,,,,,,,,,,,,,,,,
3343,2|7|8|11|14,No Data,"$111,361.00",1,,,,,,,,,,,,,,,
26-Jul-11,,,,,,,,,,,,,,,,,,,
3344,4|5|12|16|18,No Data,"$121,259.00",1,,,,,,,,,,,,,,,
27-Jul-11,,,,,,,,,,,,,,,,,,,
3345,13|15|17|19|20,No Data,"$142,208.00",22,,,,,,,,,,,,,,,
28-Jul-11,,,,,,,,,,,,,,,,,,,
3346,1|5|7|10|17,No Data,"$130,880.00",8,,,,,,,,,,,,,,,
29-Jul-11,,,,,,,,,,,,,,,,,,,
3347,1|12|14|17|18,No Data,"$142,706.00",2,,,,,,,,,,,,,,,
30-Jul-11,,,,,,,,,,,,,,,,,,,
3348,4|12|13|15|18,No Data,"$158,696.00",4,,,,,,,,,,,,,,,
01-Aug-11,,,,,,,,,,,,,,,,,,,
3349,1|5|7|8|18,No Data,"$92,328.00",3,,,,,,,,,,,,,,,
02-Aug-11,,,,,,,,,,,,,,,,,,,
3350,2|3|7|12|17,No Data,"$122,080.00",4,,,,,,,,,,,,,,,
03-Aug-11,,,,,,,,,,,,,,,,,,,
3351,4|5|6|11|13,No Data,"$144,984.00",7,,,,,,,,,,,,,,,
04-Aug-11,,,,,,,,,,,,,,,,,,,
3352,2|9|10|12|18,No Data,"$128,515.00",5,,,,,,,,,,,,,,,
05-Aug-11,,,,,,,,,,,,,,,,,,,
3353,2|5|7|12|20,No Data,"$134,940.00",4,,,,,,,,,,,,,,,
06-Aug-11,,,,,,,,,,,,,,,,,,,
3354,6|10|12|14|18,No Data,"$156,520.00",10,,,,,,,,,,,,,,,
08-Aug-11,,,,,,,,,,,,,,,,,,,
3355,5|7|14|15|17,No Data,"$118,528.00",8,,,,,,,,,,,,,,,
09-Aug-11,,,,,,,,,,,,,,,,,,,
3356,2|12|16|18|19,No Data,"$123,855.00",5,,,,,,,,,,,,,,,
10-Aug-11,,,,,,,,,,,,,,,,,,,
3357,3|5|7|8|11,No Data,"$134,184.00",1,,,,,,,,,,,,,,,
11-Aug-11,,,,,,,,,,,,,,,,,,,
3358,1|4|6|8|9,No Data,"$120,975.00",5,,,,,,,,,,,,,,,
12-Aug-11,,,,,,,,,,,,,,,,,,,
3359,1|4|9|10|17,No Data,"$134,790.00",5,,,,,,,,,,,,,,,
13-Aug-11,,,,,,,,,,,,,,,,,,,
3360,2|5|6|16|20,No Data,"$157,861.00",1,,,,,,,,,,,,,,,
(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,
15-Aug-11,,,,,,,,,,,,,,,,,,,
3361,3|4|7|16|20,No Data,"$124,371.00",3,,,,,,,,,,,,,,,
16-Aug-11,,,,,,,,,,,,,,,,,,,
3362,3|9|12|16|19,No Data,"$153,529.71",3,,,,,,,,,,,,,,,
17-Aug-11,,,,,,,,,,,,,,,,,,,
3363,4|8|10|13|18,No Data,"$142,788.00",6,,,,,,,,,,,,,,,
18-Aug-11,,,,,,,,,,,,,,,,,,,
3364,1|3|7|8|14,No Data,"$134,450.00",9,,,,,,,,,,,,,,,
19-Aug-11,,,,,,,,,,,,,,,,,,,
3365,6|15|16|19|20,No Data,"$143,730.00",4,,,,,,,,,,,,,,,
20-Aug-11,,,,,,,,,,,,,,,,,,,
3366,3|4|9|17|19,No Data,"$151,489.87",0,,,,,,,,,,,,,,,
22-Aug-11,,,,,,,,,,,,,,,,,,,
3367,1|3|7|10|14,No Data,"$136,608.00",4,,,,,,,,,,,,,,,
23-Aug-11,,,,,,,,,,,,,,,,,,,
3368,4|9|15|17|18,No Data,"$140,595.00",11,,,,,,,,,,,,,,,
24-Aug-11,,,,,,,,,,,,,,,,,,,
3369,3|7|8|9|12,No Data,"$157,206.00",9,,,,,,,,,,,,,,,
25-Aug-11,,,,,,,,,,,,,,,,,,,
3370,1|5|7|14|16,No Data,"$141,150.00",6,,,,,,,,,,,,,,,
26-Aug-11,,,,,,,,,,,,,,,,,,,
3371,2|13|15|18|19,No Data,"$151,242.00",2,,,,,,,,,,,,,,,
27-Aug-11,,,,,,,,,,,,,,,,,,,
3372,1|4|9|18|19,No Data,"$175,308.00",5,,,,,,,,,,,,,,,
29-Aug-11,,,,,,,,,,,,,,,,,,,
3373,2|7|9|17|18,No Data,"$125,632.00",7,,,,,,,,,,,,,,,
30-Aug-11,,,,,,,,,,,,,,,,,,,
3374,5|11|14|15|16,No Data,"$136,935.00",5,,,,,,,,,,,,,,,
01-Sep-11,,,,,,,,,,,,,,,,,,,
3375,2|5|14|15|19,No Data,"$160,625.00",6,,,,,,,,,,,,,,,
02-Sep-11,,,,,,,,,,,,,,,,,,,
3376,3|4|10|14|20,No Data,"$133,965.00",9,,,,,,,,,,,,,,,
03-Sep-11,,,,,,,,,,,,,,,,,,,
3377,3|4|7|8|18,No Data,"$148,149.00",10,,,,,,,,,,,,,,,
05-Sep-11,,,,,,,,,,,,,,,,,,,
3378,5|8|14|18|19,No Data,"$122,274.00",3,,,,,,,,,,,,,,,
06-Sep-11,,,,,,,,,,,,,,,,,,,
3379,1|2|11|17|20,No Data,"$138,700.00",5,,,,,,,,,,,,,,,
07-Sep-11,,,,,,,,,,,,,,,,,,,
3380,1|3|13|16|18,No Data,"$139,410.00",6,,,,,,,,,,,,,,,
08-Sep-11,,,,,,,,,,,,,,,,,,,
3381,5|6|11|12|18,No Data,"$121,848.00",8,,,,,,,,,,,,,,,
09-Sep-11,,,,,,,,,,,,,,,,,,,
3382,3|5|9|10|12,No Data,"$129,381.00",7,,,,,,,,,,,,,,,
10-Sep-11,,,,,,,,,,,,,,,,,,,
